,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
783,2018-02-23,7533.400295379095,-512.8997379870455,9556.111749629477,7533.400295379095,7533.400295379095,-3153.473683974303,-3153.473683974303,-3153.473683974303,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-123.7573215727733,-123.7573215727733,-123.7573215727733,424.42966467047097,424.42966467047097,424.42966467047097,0.0,0.0,0.0,4379.926611404791
784,2018-02-24,7533.775779901932,-348.9766625936363,9432.635407695941,7533.775779901932,7533.775779901932,-2738.6037563627833,-2738.6037563627833,-2738.6037563627833,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,366.36258720988684,366.36258720988684,366.36258720988684,349.1796834993307,349.1796834993307,349.1796834993307,0.0,0.0,0.0,4795.1720235391485
785,2018-02-25,7534.15126442477,-263.74251427645686,9915.22420147244,7534.15126442477,7534.15126442477,-2785.322308688439,-2785.322308688439,-2785.322308688439,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,392.0377138862624,392.0377138862624,392.0377138862624,276.7860044972988,276.7860044972988,276.7860044972988,0.0,0.0,0.0,4748.8289557363305
786,2018-02-26,7534.526748947606,-937.8269757703844,9467.597644446794,7534.526748947606,7534.526748947606,-3133.4472393575825,-3133.4472393575825,-3133.4472393575825,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,111.70150030195148,111.70150030195148,111.70150030195148,208.9972874124666,208.9972874124666,208.9972874124666,0.0,0.0,0.0,4401.079509590024
787,2018-02-27,7534.902233470443,-1479.705006442528,8655.291353686696,7534.902233470443,7534.902233470443,-3963.4373027961246,-3963.4373027961246,-3963.4373027961246,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-656.672666174929,-656.672666174929,-656.672666174929,147.3813904508044,147.3813904508044,147.3813904508044,0.0,0.0,0.0,3571.4649306743186
788,2018-02-28,7535.277717993281,-786.0330833612004,9270.077874873381,7535.277717993281,7535.277717993281,-3422.4069419130196,-3422.4069419130196,-3422.4069419130196,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-61.55397812275837,-61.55397812275837,-61.55397812275837,93.29306328173892,93.29306328173892,93.29306328173892,0.0,0.0,0.0,4112.870776080261
789,2018-03-01,7535.653202516118,-872.0860687808005,9396.83559812549,7535.653202516118,7535.653202516118,-3434.4163435565238,-3434.4163435565238,-3434.4163435565238,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-28.117835524850747,-28.117835524850747,-28.117835524850747,47.847519040327576,47.847519040327576,47.847519040327576,0.0,0.0,0.0,4101.2368589595935
790,2018-03-02,7536.028687038955,-1249.2742101030046,9214.330805650432,7536.028687038955,7536.028687038955,-3566.0029263241245,-3566.0029263241245,-3566.0029263241245,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-123.75732157312642,-123.75732157312642,-123.75732157312642,11.90042232100237,11.90042232100237,11.90042232100237,0.0,0.0,0.0,3970.02576071483
791,2018-03-03,7536.404171561792,-556.0177272476884,9331.236560561489,7536.404171561792,7536.404171561792,-3101.7487790488917,-3101.7487790488917,-3101.7487790488917,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,366.3625872084453,366.3625872084453,366.3625872084453,-13.965339185336548,-13.965339185336548,-13.965339185336548,0.0,0.0,0.0,4434.655392512901
792,2018-03-04,7536.779656084629,-568.7974517981316,9543.890718891851,7536.779656084629,7536.779656084629,-3091.5542210684735,-3091.5542210684735,-3091.5542210684735,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,392.03771388599796,392.03771388599796,392.03771388599796,-29.44590788247154,-29.44590788247154,-29.44590788247154,0.0,0.0,0.0,4445.225435016156
793,2018-03-05,7537.155140607466,-905.875093197901,9348.668581284317,7537.155140607466,7537.155140607466,-3376.9602478233387,-3376.9602478233387,-3376.9602478233387,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,111.70150030139467,111.70150030139467,111.70150030139467,-34.51572105273259,-34.51572105273259,-34.51572105273259,0.0,0.0,0.0,4160.194892784128
794,2018-03-06,7537.5306251303045,-1547.5573112535992,8149.987013431783,7537.5306251303045,7537.5306251303045,-4140.238643066903,-4140.238643066903,-4140.238643066903,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-656.672666174816,-656.672666174816,-656.672666174816,-29.419949820086934,-29.419949820086934,-29.419949820086934,0.0,0.0,0.0,3397.2919820634015
795,2018-03-07,7537.906109653141,-788.4554284539626,9268.514160287876,7537.906109653141,7537.906109653141,-3530.3604489175473,-3530.3604489175473,-3530.3604489175473,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-61.553978123535494,-61.553978123535494,-61.553978123535494,-14.660443722011005,-14.660443722011005,-14.660443722011005,0.0,0.0,0.0,4007.545660735594
796,2018-03-08,7538.281594175978,-815.6091057461209,9485.68096949948,7538.281594175978,7538.281594175978,-3473.2395325136586,-3473.2395325136586,-3473.2395325136586,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-28.11783552331334,-28.11783552331334,-28.11783552331334,9.0243300816555,9.0243300816555,9.0243300816555,0.0,0.0,0.0,4065.0420616623196
797,2018-03-09,7538.657078698816,-1182.04773502291,9276.737757253148,7538.657078698816,7538.657078698816,-3537.2186271557275,-3537.2186271557275,-3537.2186271557275,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-123.75732157216954,-123.75732157216954,-123.75732157216954,40.68472148844269,40.68472148844269,40.68472148844269,0.0,0.0,0.0,4001.4384515430884
798,2018-03-10,7539.032563221653,-426.91444617533614,9874.31077246582,7539.032563221653,7539.032563221653,-3008.5934891446336,-3008.5934891446336,-3008.5934891446336,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,366.3625872090613,366.3625872090613,366.3625872090613,79.18995071830565,79.18995071830565,79.18995071830565,0.0,0.0,0.0,4530.4390740770195
799,2018-03-11,7539.4080477444895,-370.16479248542703,9756.93879711838,7539.4080477444895,7539.4080477444895,-2938.8463906191328,-2938.8463906191328,-2938.8463906191328,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,392.0377138861051,392.0377138861051,392.0377138861051,123.26192256676285,123.26192256676285,123.26192256676285,0.0,0.0,0.0,4600.561657125357
800,2018-03-12,7539.783532267327,-464.7919632034231,9500.505628839637,7539.783532267327,7539.783532267327,-3170.932661168473,-3170.932661168473,-3170.932661168473,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,111.70150030078128,111.70150030078128,111.70150030078128,171.511865602746,171.511865602746,171.511865602746,0.0,0.0,0.0,4368.850871098854
801,2018-03-13,7540.159016790164,-996.6010207815225,9174.417085996613,7540.159016790164,7540.159016790164,-3888.3398859275576,-3888.3398859275576,-3888.3398859275576,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-656.6726661747214,-656.6726661747214,-656.6726661747214,222.47880731916476,222.47880731916476,222.47880731916476,0.0,0.0,0.0,3651.8191308626065
802,2018-03-14,7540.534501313001,-555.1002349897401,9342.342364050864,7540.534501313001,7540.534501313001,-3241.031135445331,-3241.031135445331,-3241.031135445331,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-61.55397812341182,-61.55397812341182,-61.55397812341182,274.6688697500806,274.6688697500806,274.6688697500806,0.0,0.0,0.0,4299.503365867669
803,2018-03-15,7540.9099858358395,-357.9090820643315,9778.975178640281,7540.9099858358395,7540.9099858358395,-3155.6694923314876,-3155.6694923314876,-3155.6694923314876,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-28.117835524273232,-28.117835524273232,-28.117835524273232,326.59437026478565,326.59437026478565,326.59437026478565,0.0,0.0,0.0,4385.240493504352
804,2018-03-16,7541.285470358676,-580.6865017675162,9073.051679572545,7541.285470358676,7541.285470358676,-3201.091609975474,-3201.091609975474,-3201.091609975474,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-123.7573215723885,-123.7573215723885,-123.7573215723885,376.81173866891464,376.81173866891464,376.81173866891464,0.0,0.0,0.0,4340.193860383202
805,2018-03-17,7541.660954881514,-611.6299667142092,10073.66833610985,7541.660954881514,7541.660954881514,-2663.8261266228906,-2663.8261266228906,-2663.8261266228906,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,366.3625872096774,366.3625872096774,366.3625872096774,423.9573132394322,423.9573132394322,423.9573132394322,0.0,0.0,0.0,4877.834828258623
806,2018-03-18,7542.036439433393,219.31032837316815,10588.622681130086,7542.036439433393,7542.036439433393,-2595.328160095176,-2595.328160095176,-2595.328160095176,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,392.0377138856437,392.0377138856437,392.0377138856437,466.780153091181,466.780153091181,466.780153091181,0.0,0.0,0.0,4946.708279338217
807,2018-03-19,7542.411923985271,-418.0808378212966,10302.361346980118,7542.411923985271,7542.411923985271,-2838.273426841713,-2838.273426841713,-2838.273426841713,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,111.7015003018499,111.7015003018499,111.7015003018499,504.1710999284368,504.1710999284368,504.1710999284368,0.0,0.0,0.0,4704.138497143558
808,2018-03-20,7542.7874085371495,-975.6550011527896,8870.278854545058,7542.7874085371495,7542.7874085371495,-3575.631257352749,-3575.631257352749,-3575.631257352749,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-656.6726661750753,-656.6726661750753,-656.6726661750753,535.187435894327,535.187435894327,535.187435894327,0.0,0.0,0.0,3967.1561511844006
809,2018-03-21,7543.162893089028,-482.0560924721126,9834.835631004948,7543.162893089028,7543.162893089028,-2956.6273926425793,-2956.6273926425793,-2956.6273926425793,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-61.55397812329137,-61.55397812329137,-61.55397812329137,559.0726125527125,559.0726125527125,559.0726125527125,0.0,0.0,0.0,4586.535500446449
810,2018-03-22,7543.538377640906,-486.8871175034441,9620.475715561095,7543.538377640906,7543.538377640906,-2906.993197220377,-2906.993197220377,-2906.993197220377,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-28.117835525233133,-28.117835525233133,-28.117835525233133,575.2706653768564,575.2706653768564,575.2706653768564,0.0,0.0,0.0,4636.5451804205295
811,2018-03-23,7543.913862192785,-722.8258291757619,9542.128154825936,7543.913862192785,7543.913862192785,-2994.468274059623,-2994.468274059623,-2994.468274059623,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-123.75732157143156,-123.75732157143156,-123.75732157143156,583.4350745838088,583.4350745838088,583.4350745838088,0.0,0.0,0.0,4549.445588133161
812,2018-03-24,7544.289346744664,-406.8687987527057,9940.746002326032,7544.289346744664,7544.289346744664,-2504.3514571137566,-2504.3514571137566,-2504.3514571137566,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,366.3625872092039,366.3625872092039,366.3625872092039,583.4319827490399,583.4319827490399,583.4319827490399,0.0,0.0,0.0,5039.937889630907
813,2018-03-25,7544.664831296543,-145.86636427462827,9973.00936156473,7544.664831296543,7544.664831296543,-2486.7704848449594,-2486.7704848449594,-2486.7704848449594,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,392.037713885948,392.037713885948,392.037713885948,575.3378283410934,575.3378283410934,575.3378283410934,0.0,0.0,0.0,5057.894346451583
814,2018-03-26,7545.0403158484205,-626.9419365851514,9282.738428213781,7545.0403158484205,7545.0403158484205,-2783.0129285486155,-2783.0129285486155,-2783.0129285486155,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,111.70150030123644,111.70150030123644,111.70150030123644,559.4315982221486,559.4315982221486,559.4315982221486,0.0,0.0,0.0,4762.027387299805
815,2018-03-27,7545.415800400299,-1192.6713982412493,8835.863950575776,7545.415800400299,7545.415800400299,-3574.636655691477,-3574.636655691477,-3574.636655691477,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-656.6726661749624,-656.6726661749624,-656.6726661749624,536.1820375554863,536.1820375554863,536.1820375554863,0.0,0.0,0.0,3970.7791447088225
816,2018-03-28,7545.791284952178,-444.1784096391687,9373.934637569964,7545.791284952178,7545.791284952178,-3009.4697261702627,-3009.4697261702627,-3009.4697261702627,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-61.55397812406525,-61.55397812406525,-61.55397812406525,506.23027902580293,506.23027902580293,506.23027902580293,0.0,0.0,0.0,4536.321558781916
817,2018-03-29,7546.166769504056,-264.8192531232144,9653.536659652797,7546.166769504056,7546.166769504056,-3011.8954007941998,-3011.8954007941998,-3011.8954007941998,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-28.117835523695717,-28.117835523695717,-28.117835523695717,470.3684618014964,470.3684618014964,470.3684618014964,0.0,0.0,0.0,4534.271368709857
818,2018-03-30,7546.542254055935,-541.4360351533805,9833.303701432053,7546.542254055935,7546.542254055935,-3148.3883469757757,-3148.3883469757757,-3148.3883469757757,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-123.75732157296055,-123.75732157296055,-123.75732157296055,429.51500166918544,429.51500166918544,429.51500166918544,0.0,0.0,0.0,4398.153907080159
819,2018-03-31,7546.917738607814,37.2423091336271,9929.701969277328,7546.917738607814,7546.917738607814,-2703.0961946482253,-2703.0961946482253,-2703.0961946482253,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,366.3625872088518,366.3625872088518,366.3625872088518,384.68724521492334,384.68724521492334,384.68724521492334,0.0,0.0,0.0,4843.821543959588
820,2018-04-01,7547.293223159692,-292.2349713200289,9763.478727907048,7547.293223159692,7547.293223159692,-2725.1360218454624,-2725.1360218454624,-2725.1360218454624,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,392.0377138856835,392.0377138856835,392.0377138856835,336.9722913408544,336.9722913408544,336.9722913408544,0.0,0.0,0.0,4822.15720131423
821,2018-04-02,7547.66870771157,-839.9220450228195,9459.856800815021,7547.66870771157,7547.66870771157,-3054.9477348662954,-3054.9477348662954,-3054.9477348662954,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,111.70150030062301,111.70150030062301,111.70150030062301,287.4967919050821,287.4967919050821,287.4967919050821,0.0,0.0,0.0,4492.720972845274
822,2018-04-03,7548.044192263449,-1542.9466068227161,8838.543733471855,7548.044192263449,7548.044192263449,-3873.422143650226,-3873.422143650226,-3873.422143650226,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-656.6726661753162,-656.6726661753162,-656.6726661753162,237.39654959709077,237.39654959709077,237.39654959709077,0.0,0.0,0.0,3674.622048613223
823,2018-04-04,7548.419676815328,-812.7131822691074,9510.346082715127,7548.419676815328,7548.419676815328,-3327.913289565636,-3327.913289565636,-3327.913289565636,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-61.553978124839155,-61.553978124839155,-61.553978124839155,187.7867156312033,187.7867156312033,187.7867156312033,0.0,0.0,0.0,4220.506387249692
824,2018-04-05,7548.795161367207,-890.6971485038424,9289.875400123256,7548.795161367207,7548.795161367207,-3342.530509198439,-3342.530509198439,-3342.530509198439,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-28.117835524655614,-28.117835524655614,-28.117835524655614,139.7333533982168,139.7333533982168,139.7333533982168,0.0,0.0,0.0,4206.2646521687675
825,2018-04-06,7549.170645919085,-995.2337082740453,9229.988655924282,7549.170645919085,7549.170645919085,-3483.6762703423615,-3483.6762703423615,-3483.6762703423615,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-123.75732157200365,-123.75732157200365,-123.75732157200365,94.22707830164218,94.22707830164218,94.22707830164218,0.0,0.0,0.0,4065.494375576723
826,2018-04-07,7549.546130470963,-284.78458475398276,9276.01464331573,7549.546130470963,7549.546130470963,-3035.6240292663388,-3035.6240292663388,-3035.6240292663388,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,366.36258720946785,366.36258720946785,366.36258720946785,52.15941059619365,52.15941059619365,52.15941059619365,0.0,0.0,0.0,4513.922101204625
827,2018-04-08,7549.921615022842,-164.86752475885348,9688.177953304168,7549.921615022842,7549.921615022842,-3047.8059236568893,-3047.8059236568893,-3047.8059236568893,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,392.0377138859878,392.0377138859878,392.0377138859878,14.302389529123856,14.302389529123856,14.302389529123856,0.0,0.0,0.0,4502.115691365952
828,2018-04-09,7550.29709957472,-1000.2149755763675,8603.116866720464,7550.29709957472,7550.29709957472,-3361.1526305640173,-3361.1526305640173,-3361.1526305640173,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,111.70150030169161,111.70150030169161,111.70150030169161,-18.708103793708545,-18.708103793708545,-18.708103793708545,0.0,0.0,0.0,4189.144469010703
829,2018-04-10,7550.672584126599,-1878.2633897559715,8719.52213550142,7550.672584126599,7550.672584126599,-4157.203670859951,-4157.203670859951,-4157.203670859951,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-656.6726661747549,-656.6726661747549,-656.6726661747549,-46.38497761319594,-46.38497761319594,-46.38497761319594,0.0,0.0,0.0,3393.468913266648
